DateTime,Air temperature | (°C),Power generated by system | (MW),Pressure | (atm),Wind speed | (m/s)
2020-05-11 22:00:00,18.806,55.1676,0.970422,15.545
2020-05-11 23:00:00,17.837,55.411,0.971468,13.041
2020-05-12 00:00:00,17.458,51.2274,0.972,10.974
2020-05-12 01:00:00,16.157,48.8712,0.972431,10.654
2020-05-12 02:00:00,14.262,55.2365,0.973184,11.655
2020-05-12 03:00:00,13.343,56.4028,0.973584,12.862
2020-05-12 04:00:00,12.432,56.4744,0.974119,12.042
2020-05-12 05:00:00,9.757,42.5129,0.97469,9.919
2020-05-12 06:00:00,8.539,56.2298,0.974868,11.596
2020-05-12 07:00:00,8.316,48.5032,0.975251,10.55
2020-05-12 08:00:00,9.575,55.8593,0.975502,11.49
2020-05-12 09:00:00,8.903,56.6842,0.975837,11.845
2020-05-12 10:00:00,7.322,53.8816,0.976322,11.169
2020-05-12 11:00:00,5.907,46.0526,0.977,10.295
2020-05-12 12:00:00,8.032,46.4769,0.97734,10.371
2020-05-12 13:00:00,11.089,22.3444,0.97784,7.912
2020-05-12 14:00:00,13.004,18.7761,0.978452,7.486
2020-05-12 15:00:00,14.565,13.3359,0.978797,6.789
2020-05-12 16:00:00,16.06,8.10932,0.978923,5.897
2020-05-12 17:00:00,17.434,6.11998,0.978746,5.531
2020-05-12 18:00:00,18.852,6.11284,0.978463,5.536
2020-05-12 19:00:00,20.057,5.1451,0.978266,5.31
2020-05-12 20:00:00,21.005,3.43335,0.978183,4.846
2020-05-12 21:00:00,21.646,1.716,0.978087,4.221
2020-05-12 22:00:00,21.978,1.07974,0.977742,3.91
2020-05-12 23:00:00,21.939,1.2234,0.977614,3.985
2020-05-13 00:00:00,20.741,0.733038,0.977657,3.712
2020-05-13 01:00:00,15.655,2.05665,0.977945,4.293
2020-05-13 02:00:00,13.051,2.87433,0.978155,4.592
2020-05-13 03:00:00,11.808,2.78606,0.97849,4.549
2020-05-13 04:00:00,10.802,3.20738,0.978644,4.738
2020-05-13 05:00:00,11.242,4.68121,0.978507,5.104
2020-05-13 06:00:00,9.889,1.27462,0.978762,3.951
2020-05-13 07:00:00,8.942,1.35549,0.979303,3.985
2020-05-13 08:00:00,7.789,1.399,0.979854,4.006
2020-05-13 09:00:00,7.207,3.83765,0.980296,4.866
2020-05-13 10:00:00,7.06,4.30743,0.980744,4.991
2020-05-13 11:00:00,6.904,8.4232,0.981308,5.834
2020-05-13 12:00:00,8.942,18.4083,0.981684,7.325
2020-05-13 13:00:00,12.749,10.4664,0.982188,6.199
2020-05-13 14:00:00,15.773,3.01244,0.982552,4.654
2020-05-13 15:00:00,18.287,3.40631,0.982843,4.774
2020-05-13 16:00:00,20.245,2.91925,0.98286,4.628
2020-05-13 17:00:00,21.871,1.27223,0.982363,3.989
2020-05-13 18:00:00,23.173,0.670235,0.981858,3.693
2020-05-13 19:00:00,24.342,1.412,0.981432,4.071
2020-05-13 20:00:00,25.245,2.18515,0.980879,4.387
2020-05-13 21:00:00,25.871,3.13681,0.980543,4.732
2020-05-13 22:00:00,26.111,4.46654,0.98032,5.098
2020-05-13 23:00:00,25.821,5.84595,0.980199,5.447
2020-05-14 00:00:00,24.172,10.2326,0.980029,6.325
2020-05-14 01:00:00,19.544,21.0618,0.979827,7.826
2020-05-14 02:00:00,17.69,18.244,0.97988,7.371
2020-05-14 03:00:00,16.542,37.6504,0.979991,9.531
2020-05-14 04:00:00,17.015,42.6273,0.979783,9.984
2020-05-14 05:00:00,16.896,39.8649,0.979675,9.748
2020-05-14 06:00:00,16.954,35.2311,0.979425,9.289
2020-05-14 07:00:00,16.695,46.1482,0.979873,10.345
2020-05-14 08:00:00,17.635,49.2193,0.979744,10.658
2020-05-14 09:00:00,17.721,35.9081,0.979974,9.37
2020-05-14 10:00:00,17.906,34.0846,0.979878,9.151
2020-05-14 11:00:00,17.338,43.6949,0.980443,10.081
2020-05-14 12:00:00,16.654,31.5414,0.980681,8.887
2020-05-14 13:00:00,17.904,22.8617,0.980869,7.952
2020-05-14 14:00:00,18.219,11.7739,0.980895,6.518
2020-05-14 15:00:00,19.663,6.8258,0.980835,5.586
2020-05-14 16:00:00,20.611,9.90276,0.981473,6.147
2020-05-14 17:00:00,19.35,1.42237,0.981531,4.08
2020-05-14 18:00:00,20.233,4.5587,0.981257,5.147
2020-05-14 19:00:00,18.141,15.1377,0.981088,6.986
2020-05-14 20:00:00,18.143,8.44775,0.980863,5.898
2020-05-14 21:00:00,19.19,1.56555,0.980184,4.113
2020-05-14 22:00:00,20.142,0,0.979653,2.687
2020-05-14 23:00:00,20.087,1.07905,0.979131,3.899
2020-05-15 00:00:00,19.872,19.1264,0.979113,7.505
2020-05-15 01:00:00,18.214,2.86638,0.978683,4.622
2020-05-15 02:00:00,17.841,1.3078,0.978683,3.978
2020-05-15 03:00:00,17.74,0,0.97866,3.022
2020-05-15 04:00:00,17.234,0,0.978379,2.629
2020-05-15 05:00:00,17.513,0.606601,0.977747,3.632
2020-05-15 06:00:00,17.676,4.89869,0.977575,5.177
2020-05-15 07:00:00,18.182,9.0827,0.977528,6.068
2020-05-15 08:00:00,18.077,4.8583,0.977448,5.223
2020-05-15 09:00:00,18.155,15.5451,0.977431,7.05
2020-05-15 10:00:00,18.166,6.69774,0.977205,5.565
2020-05-15 11:00:00,17.321,10.4651,0.977173,6.233
2020-05-15 12:00:00,17.881,11.646,0.97682,6.511
2020-05-15 13:00:00,19.323,6.93002,0.97663,5.613
2020-05-15 14:00:00,20.448,7.55797,0.976547,5.729
2020-05-15 15:00:00,20.647,7.36408,0.976364,5.693
2020-05-15 16:00:00,20.024,4.08732,0.976571,5.017
2020-05-15 17:00:00,20.625,4.81941,0.97634,5.167
2020-05-15 18:00:00,20.253,4.01468,0.976094,4.963
2020-05-15 19:00:00,20.169,11.3883,0.975729,6.481
2020-05-15 20:00:00,20.764,7.67077,0.97519,5.758
2020-05-15 21:00:00,22.489,6.14126,0.974457,5.487
2020-05-15 22:00:00,22.667,18.1067,0.973991,7.503
2020-05-15 23:00:00,23.468,11.6726,0.97349,6.636
2020-05-16 00:00:00,23.285,13.3445,0.973261,6.895
2020-05-16 01:00:00,20.491,15.2879,0.973103,7.133
2020-05-16 02:00:00,19.033,32.2199,0.973291,9.092
2020-05-16 03:00:00,19.693,39.0914,0.973224,9.869
2020-05-16 04:00:00,20.099,18.1615,0.973845,7.415
2020-05-16 05:00:00,19.983,9.80753,0.973825,6.152
2020-05-16 06:00:00,18.166,10.8893,0.974401,6.405
2020-05-16 07:00:00,17.015,6.00816,0.975008,5.453
2020-05-16 08:00:00,16.252,2.81123,0.975358,4.581
2020-05-16 09:00:00,14.924,5.43977,0.975584,5.311
2020-05-16 10:00:00,14.851,17.3057,0.975922,7.25
2020-05-16 11:00:00,14.788,11.9107,0.976499,6.537
2020-05-16 12:00:00,14.761,6.28012,0.976781,5.484
2020-05-16 13:00:00,15.171,3.68123,0.977193,4.884
2020-05-16 14:00:00,15.082,9.3892,0.977398,6.121
2020-05-16 15:00:00,15.745,14.8783,0.977779,7.008
2020-05-16 16:00:00,15.044,12.1425,0.978442,6.641
2020-05-16 17:00:00,15.462,11.9419,0.978597,6.624
2020-05-16 18:00:00,16.589,12.1881,0.978653,6.668
2020-05-16 19:00:00,17.436,11.7088,0.978648,6.596
2020-05-16 20:00:00,17.564,12.8649,0.978467,6.734
2020-05-16 21:00:00,17.915,6.97828,0.978278,5.616
2020-05-16 22:00:00,18.27,12.2765,0.978077,6.683
2020-05-16 23:00:00,18.259,10.8714,0.978166,6.414
2020-05-17 00:00:00,17.694,14.9685,0.978088,7.053
2020-05-17 01:00:00,14.017,10.8316,0.978217,6.324
2020-05-17 02:00:00,11.656,22.7961,0.978419,7.896
2020-05-17 03:00:00,10.748,18.5414,0.978584,7.372
2020-05-17 04:00:00,9.839,16.0049,0.978579,7.098
2020-05-17 05:00:00,9.402,11.1035,0.9783,6.387
2020-05-17 06:00:00,9.025,12.9437,0.978258,6.714
2020-05-17 07:00:00,7.974,10.6678,0.978365,6.251
2020-05-17 08:00:00,7.228,4.46146,0.978503,5.029
2020-05-17 09:00:00,6.635,0.927086,0.978471,3.771
2020-05-17 10:00:00,5.184,0,0.978723,1.579
2020-05-17 11:00:00,4.692,0,0.979001,0.362
2020-05-17 12:00:00,5.871,0,0.979132,1.118
2020-05-17 13:00:00,9.303,0,0.979363,1.597
2020-05-17 14:00:00,12.486,0,0.979376,1.674
2020-05-17 15:00:00,15.612,0,0.979161,2.641
2020-05-17 16:00:00,18.016,0,0.978738,3.427
2020-05-17 17:00:00,19.628,1.60083,0.978109,4.139
2020-05-17 18:00:00,21.013,2.94994,0.977542,4.652
2020-05-17 19:00:00,22.075,5.15025,0.97699,5.264
2020-05-17 20:00:00,22.837,5.75287,0.97627,5.438
2020-05-17 21:00:00,23.315,10.1507,0.975712,6.323
2020-05-17 22:00:00,23.385,11.7571,0.975124,6.673
2020-05-17 23:00:00,23.09,14.6235,0.974933,6.994
2020-05-18 00:00:00,21.887,9.45984,0.974584,6.167
2020-05-18 01:00:00,17.389,31.3717,0.974483,8.899
2020-05-18 02:00:00,14.988,39.2631,0.974409,9.704
2020-05-18 03:00:00,14.128,34.3774,0.974306,9.16
2020-05-18 04:00:00,13.437,37.0407,0.97385,9.47
2020-05-18 05:00:00,12.965,31.1547,0.97313,8.819
2020-05-18 06:00:00,12.566,34.3511,0.972653,9.143
2020-05-18 07:00:00,12.229,41.3606,0.972355,9.874
2020-05-18 08:00:00,11.697,40.7026,0.97197,9.81
2020-05-18 09:00:00,11.117,41.2656,0.971604,9.847
2020-05-18 10:00:00,10.947,46.321,0.971209,10.328
2020-05-18 11:00:00,11.807,46.8386,0.971157,10.397
2020-05-18 12:00:00,13.366,35.3806,0.971014,9.293
2020-05-18 13:00:00,15.907,20.6784,0.970753,7.714
2020-05-18 14:00:00,18.326,11.5136,0.970541,6.516
2020-05-18 15:00:00,20.483,14.6585,0.97063,6.966
2020-05-18 16:00:00,21.529,28.2922,0.970318,8.644
2020-05-18 17:00:00,22.781,38.3644,0.969934,9.732
2020-05-18 18:00:00,23.545,30.9929,0.969706,9.064
2020-05-18 19:00:00,20.825,25.0702,0.969606,8.273
2020-05-18 20:00:00,21.734,10.907,0.969167,6.501
2020-05-18 21:00:00,22.193,26.5113,0.968888,8.594
2020-05-18 22:00:00,20.67,20.3679,0.968894,7.843
2020-05-18 23:00:00,21.694,13.9533,0.968811,6.887
2020-05-19 00:00:00,22.228,7.61624,0.96888,5.84
2020-05-19 01:00:00,18.754,3.34123,0.96905,4.774
2020-05-19 02:00:00,16.443,15.8009,0.969615,7.119
2020-05-19 03:00:00,15.35,16.6063,0.970267,7.298
2020-05-19 04:00:00,14.229,3.24165,0.970772,4.723
2020-05-19 05:00:00,13.071,0,0.971014,3.402
2020-05-19 06:00:00,12.592,4.31061,0.971379,5.012
2020-05-19 07:00:00,11.353,1.52446,0.971769,4.108
2020-05-19 08:00:00,10.302,0,0.972096,1.896
2020-05-19 09:00:00,9.705,0,0.972236,0.9
2020-05-19 10:00:00,8.834,0,0.97245,1.283
2020-05-19 11:00:00,8.161,0,0.972791,1.213
2020-05-19 12:00:00,9.283,0,0.973057,1.518
2020-05-19 13:00:00,12.635,0,0.973368,1.595
2020-05-19 14:00:00,16.28,0,0.973535,1.492
2020-05-19 15:00:00,19.195,0,0.973647,1.96
2020-05-19 16:00:00,22.13,0,0.973484,2.705
2020-05-19 17:00:00,24.328,1.23094,0.973004,3.961
2020-05-19 18:00:00,25.923,3.52658,0.97246,4.859
2020-05-19 19:00:00,27.156,8.03575,0.971884,5.889
2020-05-19 20:00:00,27.768,19.8401,0.971254,7.72
2020-05-19 21:00:00,28.053,30.7699,0.970795,8.95
2020-05-19 22:00:00,28.074,44.546,0.970097,10.43
2020-05-19 23:00:00,27.699,38.6763,0.969615,9.831
2020-05-20 00:00:00,26.125,43.9249,0.969084,10.46
2020-05-20 01:00:00,23.158,51.7617,0.968741,11.289
2020-05-20 02:00:00,21.533,54.5445,0.968423,13.048
2020-05-20 03:00:00,19.831,54.8524,0.968264,12.58
2020-05-20 04:00:00,17.188,55.1128,0.968216,12.002
2020-05-20 05:00:00,17.482,54.1483,0.967868,11.563
2020-05-20 06:00:00,16.866,54.5918,0.967789,11.697
2020-05-20 07:00:00,16.248,54.736,0.967919,11.708
2020-05-20 08:00:00,18.411,55.0959,0.967849,12.868
2020-05-20 09:00:00,19.409,54.9047,0.967792,12.652
2020-05-20 10:00:00,17.842,53.0523,0.968047,11.304
2020-05-20 11:00:00,16.612,43.3063,0.968466,10.11
2020-05-20 12:00:00,18.159,36.5725,0.968754,9.507
2020-05-20 13:00:00,21.69,31.6949,0.968958,8.987
2020-05-20 14:00:00,23.131,23.0106,0.969265,8.172
2020-05-20 15:00:00,24.375,18.725,0.969207,7.652
2020-05-20 16:00:00,25.662,13.9648,0.968952,7.021
2020-05-20 17:00:00,26.975,11.6795,0.968755,6.701
2020-05-20 18:00:00,28.124,15.9413,0.968537,7.297
2020-05-20 19:00:00,28.976,32.05,0.968105,9.177
2020-05-20 20:00:00,29.329,39.8993,0.967643,10.115
2020-05-20 21:00:00,28.494,36.6053,0.967026,9.788
2020-05-20 22:00:00,27.114,29.6166,0.967109,8.922
2020-05-20 23:00:00,25.197,18.5295,0.967311,7.577
2020-05-21 00:00:00,25.328,20.683,0.967243,7.846
2020-05-21 01:00:00,21.863,6.00783,0.967528,5.471
2020-05-21 02:00:00,19.584,1.29369,0.96797,3.982
2020-05-21 03:00:00,18.167,17.4456,0.968457,7.302
2020-05-21 04:00:00,16.358,49.3626,0.969038,10.726
2020-05-21 05:00:00,14.86,46.724,0.969217,10.433
2020-05-21 06:00:00,13.895,45.3614,0.969622,10.261
2020-05-21 07:00:00,12.978,42.7008,0.970172,10.071
2020-05-21 08:00:00,11.889,44.57,0.970676,10.277
2020-05-21 09:00:00,10.945,40.9865,0.970939,9.921
2020-05-21 10:00:00,10.289,27.9626,0.971153,8.552
2020-05-21 11:00:00,9.288,19.7587,0.971749,7.603
2020-05-21 12:00:00,10.139,9.63674,0.97208,6.152
2020-05-21 13:00:00,13.985,0,0.972488,3.242
2020-05-21 14:00:00,16.356,0,0.972718,3.072
2020-05-21 15:00:00,17.698,0,0.972939,2.87
2020-05-21 16:00:00,18.935,0,0.972977,2.495
2020-05-21 17:00:00,20.097,0,0.972783,2.86
2020-05-21 18:00:00,21.094,0,0.97259,3.099
2020-05-21 19:00:00,22.052,0,0.972386,3.491
2020-05-21 20:00:00,22.762,0.965614,0.972145,3.863
2020-05-21 21:00:00,23.304,0,0.971808,3.486
2020-05-21 22:00:00,23.427,1.32451,0.971542,4.067
2020-05-21 23:00:00,23.24,1.61822,0.971549,4.215
2020-05-22 00:00:00,22.266,2.0205,0.971291,4.355
2020-05-22 01:00:00,17.99,3.68378,0.971325,4.951
2020-05-22 02:00:00,15.388,3.86066,0.971506,4.959
2020-05-22 03:00:00,14.351,0,0.97186,3.32
2020-05-22 04:00:00,14.051,0,0.971898,2.061
2020-05-22 05:00:00,13.8,0,0.971776,1.435
2020-05-22 06:00:00,12.936,0,0.971789,1.509
2020-05-22 07:00:00,12.393,0,0.972174,2.453
2020-05-22 08:00:00,11.913,0,0.972372,3.471
2020-05-22 09:00:00,11.384,0,0.97274,3.554
2020-05-22 10:00:00,10.506,1.63835,0.973045,4.133
2020-05-22 11:00:00,10.378,3.08569,0.973439,4.663
2020-05-22 12:00:00,12.887,5.71096,0.973766,5.366
2020-05-22 13:00:00,15.958,3.81681,0.974051,4.901
2020-05-22 14:00:00,18.792,1.21345,0.974264,3.941
2020-05-22 15:00:00,21.215,2.21741,0.974127,4.378
2020-05-22 16:00:00,22.972,2.56702,0.974392,4.521
2020-05-22 17:00:00,24.43,0,0.974349,3.485
2020-05-22 18:00:00,25.788,0,0.974256,2.783
2020-05-22 19:00:00,26.874,0,0.974849,3.04
2020-05-22 20:00:00,27.37,4.93923,0.975147,5.238
2020-05-22 21:00:00,26.525,5.81327,0.975254,5.48
2020-05-22 22:00:00,24.096,6.84928,0.975276,5.622
2020-05-22 23:00:00,24.042,0,0.974633,2.81
2020-05-23 00:00:00,23.526,0,0.974535,1.425
2020-05-23 01:00:00,20.884,0,0.97443,0.812
2020-05-23 02:00:00,19.152,0,0.974581,1.324
2020-05-23 03:00:00,18.495,0,0.974968,2.016
2020-05-23 04:00:00,18.319,0,0.974925,2.869
2020-05-23 05:00:00,18.276,1.15406,0.974575,3.909
2020-05-23 06:00:00,18.064,3.02757,0.974679,4.696
2020-05-23 07:00:00,17.979,4.05767,0.975136,5.024
2020-05-23 08:00:00,18,3.67255,0.975466,4.857
2020-05-23 09:00:00,17.657,2.20737,0.975747,4.36
2020-05-23 10:00:00,17.485,0,0.975983,3.307
2020-05-23 11:00:00,17.609,0,0.976362,2.637
2020-05-23 12:00:00,18.649,0,0.976651,2.043
2020-05-23 13:00:00,21.103,0,0.977009,2.263
2020-05-23 14:00:00,22.301,0,0.977314,2.337
2020-05-23 15:00:00,23.713,0,0.977518,1.903
2020-05-23 16:00:00,25.643,0,0.977507,1.467
2020-05-23 17:00:00,27.364,0,0.977079,2.027
2020-05-23 18:00:00,28.482,0.662956,0.976627,3.678
2020-05-23 19:00:00,24.984,4.71595,0.976838,5.214
2020-05-23 20:00:00,27.695,0,0.976625,2.318
2020-05-23 21:00:00,28.132,0,0.976598,3.384
2020-05-23 22:00:00,24.761,12.1664,0.976946,6.637
2020-05-23 23:00:00,24.352,10.3229,0.976903,6.27
2020-05-24 00:00:00,24.643,7.88877,0.976925,5.834
2020-05-24 01:00:00,22.657,2.60975,0.977307,4.524
2020-05-24 02:00:00,21.027,3.00751,0.977434,4.712
2020-05-24 03:00:00,20.229,1.82976,0.977517,4.23
2020-05-24 04:00:00,19.421,0,0.977548,3.308
2020-05-24 05:00:00,18.814,1.49095,0.977013,4.113
2020-05-24 06:00:00,18.409,1.42494,0.97705,4.057
2020-05-24 07:00:00,18.338,0,0.977543,2.582
2020-05-24 08:00:00,18.211,0,0.97758,1.866
2020-05-24 09:00:00,17.936,0,0.977876,1.962
2020-05-24 10:00:00,17.476,0,0.978191,1.414
2020-05-24 11:00:00,17.215,0,0.978643,0.615
2020-05-24 12:00:00,18.216,0,0.978925,0.615
2020-05-24 13:00:00,21.127,0,0.979114,1.043
2020-05-24 14:00:00,23.231,0,0.97911,0.842
2020-05-24 15:00:00,24.96,0,0.979322,0.822
2020-05-24 16:00:00,26.499,0,0.979461,1.423
2020-05-24 17:00:00,27.963,0,0.979205,2.454
2020-05-24 18:00:00,28.737,0,0.979192,3.326
2020-05-24 19:00:00,28.611,7.35029,0.979295,5.727
2020-05-24 20:00:00,29.982,7.62586,0.978951,5.791
2020-05-24 21:00:00,29.982,9.39934,0.978757,6.142
2020-05-24 22:00:00,29.782,10.6501,0.978507,6.416
2020-05-24 23:00:00,29.354,13.1577,0.978593,6.85
2020-05-25 00:00:00,28.274,11.5674,0.978839,6.623
2020-05-25 01:00:00,25.391,10.915,0.979136,6.451
2020-05-25 02:00:00,23.541,18.3299,0.979418,7.478
2020-05-25 03:00:00,22.945,34.3774,0.979348,9.278
2020-05-25 04:00:00,22.135,43.6253,0.979361,10.178
2020-05-25 05:00:00,20.202,19.1297,0.979253,7.516
2020-05-25 06:00:00,18.768,8.43278,0.979239,6.006
2020-05-25 07:00:00,18.792,16.911,0.979426,7.328
2020-05-25 08:00:00,17.994,21.3684,0.979759,7.909
2020-05-25 09:00:00,17.148,20.7147,0.979944,7.782
2020-05-25 10:00:00,16.552,8.79349,0.980386,5.993
2020-05-25 11:00:00,16.079,5.41758,0.980838,5.319
2020-05-25 12:00:00,17.037,2.45218,0.98116,4.446
2020-05-25 13:00:00,19.851,0.707849,0.981531,3.685
2020-05-25 14:00:00,22.18,3.62239,0.981543,4.86
2020-05-25 15:00:00,23.959,2.93725,0.981669,4.654
2020-05-25 16:00:00,25.601,1.26764,0.981469,3.982
2020-05-25 17:00:00,27.177,0,0.981275,2.758
2020-05-25 18:00:00,28.213,0,0.980918,1.654
2020-05-25 19:00:00,29.046,0,0.980655,0.824
2020-05-25 20:00:00,29.762,0,0.980198,0.455
2020-05-25 21:00:00,30.28,0,0.979802,0.539
2020-05-25 22:00:00,30.552,0,0.979493,1.331
2020-05-25 23:00:00,30.442,0,0.97923,1.524
2020-05-26 00:00:00,29.905,0,0.978891,1.638
2020-05-26 01:00:00,26.123,0,0.978562,3.243
2020-05-26 02:00:00,24.023,13.0107,0.978333,6.753
2020-05-26 03:00:00,23.36,28.8661,0.9786,8.717
2020-05-26 04:00:00,22.811,23.8178,0.978705,8.215
2020-05-26 05:00:00,21.812,39.8679,0.978751,9.896
2020-05-26 06:00:00,21.403,42.3864,0.978705,10.1
2020-05-26 07:00:00,20.919,46.3228,0.978704,10.495
2020-05-26 08:00:00,20.519,51.3824,0.978961,11.022
2020-05-26 09:00:00,19.556,43.387,0.979178,10.095
2020-05-26 10:00:00,18.712,36.5458,0.979636,9.446
2020-05-26 11:00:00,18.966,33.2064,0.980113,9.042
2020-05-26 12:00:00,20.11,24.7156,0.980489,8.178
2020-05-26 13:00:00,21.945,10.6453,0.980671,6.37
2020-05-26 14:00:00,23.609,9.67936,0.98084,6.149
2020-05-26 15:00:00,25.473,11.0124,0.980726,6.432
2020-05-26 16:00:00,27.007,10.2186,0.980543,6.244
2020-05-26 17:00:00,28.039,10.6105,0.980201,6.356
2020-05-26 18:00:00,28.857,12.6254,0.979477,6.719
2020-05-26 19:00:00,29.692,17.601,0.978586,7.382
2020-05-26 20:00:00,30.077,23.415,0.977985,8.132
2020-05-26 21:00:00,30.385,29.0574,0.977806,8.856
2020-05-26 22:00:00,25.779,53.1683,0.978587,11.602
2020-05-26 23:00:00,20.333,55.444,0.980384,12.965
2020-05-27 00:00:00,20.163,2.44438,0.979881,4.492
2020-05-27 01:00:00,20.049,0,0.979528,2.964
2020-05-27 02:00:00,20.188,4.78873,0.97985,5.157
2020-05-27 03:00:00,20.555,10.5147,0.978653,6.264
2020-05-27 04:00:00,20.597,0,0.97926,3.417
2020-05-27 05:00:00,20.482,17.0563,0.979115,7.28
2020-05-27 06:00:00,20.339,17.2879,0.978709,7.276
2020-05-27 07:00:00,20.014,7.24971,0.978658,5.67
2020-05-27 08:00:00,19.832,2.11254,0.978923,4.327
2020-05-27 09:00:00,20.096,4.48329,0.978882,5.078
2020-05-27 10:00:00,19.406,1.80039,0.979449,4.252
2020-05-27 11:00:00,19.557,7.64015,0.979998,5.809
2020-05-27 12:00:00,20.197,0,0.980623,3.01
2020-05-27 13:00:00,20.825,0,0.980926,2.889
2020-05-27 14:00:00,20.195,4.98498,0.981382,5.21
2020-05-27 15:00:00,20.41,5.19274,0.981425,5.298
2020-05-27 16:00:00,21.755,0,0.981359,2.911
2020-05-27 17:00:00,21.735,2.98169,0.981089,4.677
2020-05-27 18:00:00,22.476,0,0.98069,3.424
2020-05-27 19:00:00,23.324,1.04123,0.980655,3.858
2020-05-27 20:00:00,22.785,0.900033,0.980436,3.782
2020-05-27 21:00:00,23.373,0,0.979905,2.84
2020-05-27 22:00:00,24.315,0,0.97923,1.731
2020-05-27 23:00:00,25.764,0.916076,0.978885,3.797
2020-05-28 00:00:00,25.796,3.30927,0.979342,4.776
2020-05-28 01:00:00,23.647,6.94032,0.979266,5.634
2020-05-28 02:00:00,20.766,16.0783,0.979333,7.233
2020-05-28 03:00:00,20.174,20.6379,0.979799,7.836
2020-05-28 04:00:00,19.891,6.86354,0.979851,5.627
2020-05-28 05:00:00,19.475,0,0.979651,2.944
2020-05-28 06:00:00,19.026,0,0.979891,3.461
2020-05-28 07:00:00,18.353,0,0.980093,2.174
2020-05-28 08:00:00,17.789,0,0.980403,1.531
2020-05-28 09:00:00,18.01,0,0.980702,2.11
2020-05-28 10:00:00,18.483,0,0.980973,2.01
2020-05-28 11:00:00,18.191,0,0.981427,1.398
2020-05-28 12:00:00,18.218,0,0.981576,1.31
2020-05-28 13:00:00,18.837,0,0.981964,0.654
2020-05-28 14:00:00,19.324,0,0.982352,0.536
2020-05-28 15:00:00,20.085,0,0.982596,0.254
2020-05-28 16:00:00,21.013,0,0.982768,0.96
2020-05-28 17:00:00,22.331,0,0.982555,1.306
2020-05-28 18:00:00,23.727,0,0.982376,1.941
2020-05-28 19:00:00,24.086,0,0.982086,3.286
2020-05-28 20:00:00,25.996,0,0.981635,2.491
2020-05-28 21:00:00,26.321,0.965966,0.981196,3.83
2020-05-28 22:00:00,23.558,4.32726,0.981212,5.051
2020-05-28 23:00:00,24.681,4.14123,0.981458,5.004
2020-05-29 00:00:00,23.254,4.01484,0.98169,4.968
2020-05-29 01:00:00,22.03,8.17897,0.982125,5.87
2020-05-29 02:00:00,21.765,1.72874,0.982186,4.225
2020-05-29 03:00:00,21.28,2.42687,0.982294,4.463
2020-05-29 04:00:00,21.003,5.11254,0.98228,5.307
2020-05-29 05:00:00,19.393,11.2492,0.982113,6.435
2020-05-29 06:00:00,18.78,9.90375,0.982132,6.151
2020-05-29 07:00:00,18.626,2.24461,0.982336,4.379
2020-05-29 08:00:00,20.296,11.2751,0.982645,6.463
2020-05-29 09:00:00,20.048,18.2281,0.982834,7.394
2020-05-29 10:00:00,19.132,13.4981,0.983211,6.785
2020-05-29 11:00:00,18.394,19.6153,0.98368,7.553
2020-05-29 12:00:00,17.945,15.4478,0.983933,7.025
2020-05-29 13:00:00,18.083,13.4283,0.984233,6.771
2020-05-29 14:00:00,18.964,7.63609,0.98443,5.736
2020-05-29 15:00:00,19.765,2.61415,0.98461,4.518
2020-05-29 16:00:00,21.191,1.84054,0.984519,4.231
2020-05-29 17:00:00,21.766,0.86262,0.984327,3.766
2020-05-29 18:00:00,21.962,0,0.984113,2.914
2020-05-29 19:00:00,22.995,0,0.983744,2.079
2020-05-29 20:00:00,24.752,0,0.983207,1.322
2020-05-29 21:00:00,25.482,0,0.98281,2.237
2020-05-29 22:00:00,26.069,0,0.982552,1.31
2020-05-29 23:00:00,25.895,0,0.98253,2.401
2020-05-30 00:00:00,26.068,0,0.982407,1.455
2020-05-30 01:00:00,23.45,0,0.982308,1.273
2020-05-30 02:00:00,21.298,0,0.982275,2.526
2020-05-30 03:00:00,20.426,1.99809,0.982337,4.282
2020-05-30 04:00:00,19.829,7.58692,0.982182,5.729
2020-05-30 05:00:00,19.27,14.5773,0.981968,6.966
2020-05-30 06:00:00,18.981,17.703,0.981731,7.405
2020-05-30 07:00:00,18.868,23.6253,0.98195,8.159
2020-05-30 08:00:00,18.677,22.795,0.982101,8.01
2020-05-30 09:00:00,18.57,19.5173,0.982232,7.552
2020-05-30 10:00:00,18.696,19.7137,0.982366,7.558
2020-05-30 11:00:00,18.668,13.4362,0.982683,6.764
2020-05-30 12:00:00,19.902,7.27301,0.982906,5.665
2020-05-30 13:00:00,21.19,2.16669,0.983094,4.349
2020-05-30 14:00:00,23.074,2.10092,0.98308,4.328
2020-05-30 15:00:00,24.324,1.3289,0.982908,4.002
2020-05-30 16:00:00,26.124,0,0.982494,3.264
2020-05-30 17:00:00,27.496,3.21662,0.981947,4.808
2020-05-30 18:00:00,28.391,5.05632,0.981504,5.328
